soimoistdept_l,soimoistdept_r,soimoistdept_h,soimoistdepb_l,soimoistdepb_r,soimoistdepb_h,soimoiststat,month,runoff,areaname
,0,,,160,,Dry,August,High,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,September,High,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,October,High,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,November,High,"Santa Clara Area, California, Western Part"

,0,,,160,,Moist,January,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Moist,February,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Moist,March,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Moist,April,Very high,"Santa Clara Area, California, Western Part"

,0,,,90,,Dry,May,Very high,"Santa Clara Area, California, Western Part"

,90,,,160,,Moist,May,Very high,"Santa Clara Area, California, Western Part"

,90,,,160,,Moist,June,Very high,"Santa Clara Area, California, Western Part"

,0,,,90,,Dry,June,Very high,"Santa Clara Area, California, Western Part"

,0,,,90,,Dry,July,Very high,"Santa Clara Area, California, Western Part"

,90,,,160,,Moist,July,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,August,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,September,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,October,Very high,"Santa Clara Area, California, Western Part"

,0,,,160,,Dry,November,Very high,"Santa Clara Area, California, Western Part"

,0,,,50,,Moist,December,Very high,"Santa Clara Area, California, Western Part"

,50,,,160,,Dry,December,Very high,"Santa Clara Area, California, Western Part"

122,152,152,200,200,200,Wet,November,,"Santa Clara Area, California, Western Part"

0,30,122,200,200,200,Wet,February,,"Santa Clara Area, California, Western Part"

122,152,152,200,200,200,Wet,May,,"Santa Clara Area, California, Western Part"

100,138,152,200,200,200,Wet,April,,"Santa Clara Area, California, Western Part"

0,30,122,200,200,200,Wet,January,,"Santa Clara Area, California, Western Part"

122,152,152,200,200,200,Wet,December,,"Santa Clara Area, California, Western Part"

0,100,152,200,200,200,Wet,March,,"Santa Clara Area, California, Western Part"

0,0,0,91,122,152,Dry,August,Negligible,"Western Riverside Area, California"

91,122,152,91,122,152,Wet,August,Negligible,"Western Riverside Area, California"

91,122,152,183,183,183,Dry,August,Negligible,"Western Riverside Area, California"

91,122,152,183,183,183,Dry,July,Negligible,"Western Riverside Area, California"

0,0,0,91,122,152,Dry,July,Negligible,"Western Riverside Area, California"

91,122,152,91,122,152,Wet,July,Negligible,"Western Riverside Area, California"

0,0,0,91,122,152,Moist,June,Negligible,"Western Riverside Area, California"

91,122,152,91,122,152,Wet,June,Negligible,"Western Riverside Area, California"

91,122,152,183,183,183,Dry,June,Negligible,"Western Riverside Area, California"

0,0,0,91,122,152,Moist,May,Negligible,"Western Riverside Area, California"

91,122,152,91,122,152,Wet,May,Negligible,"Western Riverside Area, California"

91,122,152,183,183,183,Dry,May,Negligible,"Western Riverside Area, California"

91,122,152,183,183,183,Dry,September,Negligible,"Western Riverside Area, California"

0,0,0,91,122,152,Dry,September,Negligible,"Western Riverside Area, California"

91,122,152,91,122,152,Wet,September,Negligible,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,July,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,July,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,June,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,June,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,March,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,March,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,March,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,March,Medium,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Medium,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Medium,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,December,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,February,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,January,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,March,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

0,0,0,30,46,61,Wet,December,Negligible,"Western Riverside Area, California"

30,46,61,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,30,46,61,Wet,February,Negligible,"Western Riverside Area, California"

30,46,61,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

0,0,0,30,46,61,Wet,January,Negligible,"Western Riverside Area, California"

30,46,61,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,30,46,61,Wet,March,Negligible,"Western Riverside Area, California"

30,46,61,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

30,46,61,183,183,183,Wet,April,Negligible,"Western Riverside Area, California"

0,0,0,30,46,61,Moist,April,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Moist,April,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,April,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,December,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,February,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,January,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,March,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,December,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,February,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,122,153,183,Wet,March,Negligible,"Western Riverside Area, California"

122,153,183,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,December,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,February,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,March,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Moist,April,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,April,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,December,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,February,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,February,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,January,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,January,Negligible,"Western Riverside Area, California"

0,0,0,91,107,122,Wet,March,Negligible,"Western Riverside Area, California"

91,107,122,183,183,183,Wet,March,Negligible,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,April,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,April,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,August,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,August,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,December,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,December,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,February,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,February,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,January,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,January,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,July,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,July,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,June,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,June,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,March,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,March,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,May,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,May,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,November,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,November,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,October,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,October,Very low,"Western Riverside Area, California"

0,0,0,0,31,61,,September,Very low,"Western Riverside Area, California"

0,31,61,183,183,183,Wet,September,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,August,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,August,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,December,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,December,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,July,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,July,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,June,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,June,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,March,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,November,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,November,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,October,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,October,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,September,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,September,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,April,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,April,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,August,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,August,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,December,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,December,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,February,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,February,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,January,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,January,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,July,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,July,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,June,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,June,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Wet,March,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,March,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,May,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,May,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,November,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Moist,November,Very low,"Western Riverside Area, California"

46,99,152,183,183,183,Wet,October,Very low,"Western Riverside Area, California"

0,0,0,46,99,152,Dry,October,Very low,"Western Riverside Area, California"
